"","c.0.5..0.5.","c.0.461223518358752..0.538776481641248.","c.0.297071293331776..0.702928706668224.","c.0.252623650339523..0.747376349660477.","c.0.350901239621321..0.649098760378679.","c.0.381221356466285..0.618778643533715.","c.0.413484372894998..0.586515627105002.","c.0.42878730805685..0.57121269194315.","c.0.475950926418267..0.524049073581733.","c.0.445260136064028..0.554739863935972.","c.0.467252502924254..0.532747497075746.","c.0.47173516267447..0.52826483732553.","c.0.456155978460888..0.543844021539112.","c.0.454125785574805..0.545874214425195.","c.0.415839506154642..0.584160493845358.","c.0.439908149519843..0.560091850480157.","c.0.45429747190551..0.54570252809449.","c.0.451026337444605..0.548973662555395.","c.0.467992575577932..0.532007424422069.","c.0.485541409665434..0.514458590334566.","c.0.503390097734789..0.496609902265211.","c.0.508818737251284..0.491181262748716.","c.0.526974769343987..0.473025230656013.","c.0.516110367094985..0.483889632905015."
"1",0.5,0.461223518358752,0.297071293331776,0.252623650339523,0.350901239621321,0.381221356466285,0.413484372894998,0.42878730805685,0.475950926418267,0.445260136064028,0.467252502924254,0.47173516267447,0.456155978460888,0.454125785574805,0.415839506154642,0.439908149519843,0.45429747190551,0.451026337444605,0.467992575577932,0.485541409665434,0.503390097734789,0.508818737251284,0.526974769343987,0.516110367094985
"2",0.5,0.538776481641248,0.702928706668224,0.747376349660477,0.649098760378679,0.618778643533715,0.586515627105002,0.57121269194315,0.524049073581733,0.554739863935972,0.532747497075746,0.52826483732553,0.543844021539112,0.545874214425195,0.584160493845358,0.560091850480157,0.54570252809449,0.548973662555395,0.532007424422069,0.514458590334566,0.496609902265211,0.491181262748716,0.473025230656013,0.483889632905015
