"","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254"
"1980",690,690,690,690,690,690,633.5,600.888888888889,600.6,600.6,576.297297297297,574.455089820359,574.307692307692,570.236220472441,575.496567505721,572.397450753187,569.601555747623,567.857858484659,565.929497148782,565.997481108312,565.158337859859,564.90054884742,565.251428571429,565.665579878901,565.372127402231,565.292548298068,565.417343623071,565.805288461538,566.164143962328,566.616173664122,566.841642889323,567.212720848057,567.501963173572,567.991928074551,568.209872611465,568.352985167643,568.451640601043,568.553227667456,568.780838251953,568.952779086199,569.101531677883,569.171765382404,569.302735042735,569.348232494901,569.348232494901,569.397441676998,569.396799550814,569.444947462553,569.448189415042,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102,569.4705654102
"1981",NA,NA,NA,564,569.607843137255,569.607843137255,573.185770750988,575.23745819398,574.442666666667,576.204152249135,577.728404099561,577.07423580786,577.396324655437,578.058475203553,578.269929472109,578.055395821353,577.710652073378,577.195979230462,577.656441010264,577.955925662638,577.990007334067,577.842578346425,577.828510017656,577.913179916318,578.273939166354,578.312492756982,578.403187077057,578.573118058412,578.679342746101,578.586435662467,578.660745674901,578.688447138527,578.923507299589,578.965054226201,579.076926349828,579.042108823405,579.037951781882,579.099472306478,579.109823012501,579.149944601748,579.174594749092,579.203074037834,579.228868078176,579.227410920589,579.219554585506,579.283745781777,579.282397754611,579.295609326176,579.306740853414,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321,579.321
"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,575.888,578.867446393762,580.564945226917,578.841981132075,576.875571820677,576.891500321958,576.848457350272,577.683722527473,576.795991983968,576.69297700435,577.201593202337,577.561541205851,577.262049861496,577.238147739802,577.298444976077,577.257658234603,577.543614457831,577.578990413013,577.662021052632,577.969172991159,578.018050675051,578.123640628332,578.195679225717,578.212117091082,578.253330648679,578.318210376641,578.282713163192,578.38837930263,578.411266358981,578.325409682846,578.310520344648,578.33994523882,578.289693173948,578.249552399141,578.257804662142,578.217968246529,578.215969802555,578.214198712372,578.230787057154,578.230787057154,578.236934302342,578.246825373868,578.253489783532,578.253489783532,578.296442687747,578.306625933078,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837,578.315900123837
"1983",NA,NA,NA,580,580,573.111111111111,581.322580645161,566.371647509579,568.3353115727,567.046601941748,567.09746835443,567.906387665198,566.590174966353,565.621387283237,565.520567892246,564.281788950599,563.833289369559,563.973953261928,564.352096882709,563.598917618761,563.493814068575,563.749840459477,564.742455317902,564.799140708915,565.274384913201,565.565248143346,565.873083379966,566.492652423137,566.909135272301,567.240901861727,567.610119314614,567.824144486692,567.935093696763,568.21924237345,568.379950698439,568.53628742515,568.73342814253,568.887555869207,568.948449582129,569.025168958285,569.082959641256,569.11200799508,569.17946169139,569.203856119494,569.253791325447,569.312036897021,569.364754716981,569.367489835868,569.367489835868,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808,569.408927231808
"1984",NA,NA,NA,NA,NA,555.3,558.693379790941,560.290666666667,564.478615071283,564.811009174312,566.383895131086,563.928921568627,564.982973893303,565.988400323712,567.009657594381,567.788792339067,569.171794041451,569.125344552445,568.88368812516,567.995669365468,567.915900695817,568.170362099218,567.711164533692,567.832275733084,567.615678197129,567.385399832822,567.59611732433,567.731463714637,567.887292972771,568.031020189865,568.075246497146,568.260670925166,568.415580666447,568.429287863591,568.51588149203,568.543080120789,568.579821796817,568.681108584204,568.78399571587,568.793606089439,568.800605029306,568.812379984186,568.854906953233,568.882896360848,568.941281735824,568.986797575217,569.009549288448,569.027129337539,569.075332567533,569.070992564093,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779,569.093730372779
"1985",NA,NA,NA,NA,570.628787878788,571.227799227799,564.332107843137,560.747952684258,560.747952684258,560.747952684258,560.455349959775,560.695902228612,560.692359702502,565.104126494408,566.35847818957,568.840281143965,569.956233183857,569.337100371747,569.063474387528,568.943132582322,568.212020183817,568.516420233463,568.702611502347,569.197819623389,569.46563285834,569.418162784611,569.441935165052,569.691148425508,570.133994383994,570.018062257142,570.283139346912,570.251824385626,570.267503936705,570.219375926419,570.252841122902,570.301185185185,570.329787624253,570.277805974478,570.247807096704,570.175299519334,570.133697425349,570.156678776763,570.122285273925,570.070180932498,570.072566371681,570.016439968158,569.975202621142,569.911707199945,569.908079424854,569.892844927834,569.892844927834,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292,569.880446660292
"1986",NA,NA,573.065573770492,571.518987341772,564.481203007519,566.781818181818,567.229299363057,567.521673003802,567.477634571645,566.408594815825,565.994529540481,565.150299677271,564.030953363599,564.389932381668,564.874873864783,565.702059762112,565.802135541512,565.626233864844,566.484772282761,567.477661984594,567.835112022051,568.240572761436,568.881925934328,569.053718350231,568.937260300915,568.722843450479,569.188648991312,569.263705691749,569.319665348901,569.513880374814,569.316635421262,569.244508791151,568.997050672497,568.9778162483,568.938642967014,568.879242457183,568.869524607831,568.810698808875,568.852737880456,568.811858847612,568.820772890797,568.838311853583,568.839348723507,568.849256167943,568.871380425064,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982,568.866029145982
"1987",NA,NA,579.666666666667,578.073232323232,579.279922779923,579.279922779923,579.279922779923,570.102941176471,573.183320220299,573.714093054619,575.644016837041,575.344253770151,574.714971977582,576.086313193588,577.063593932322,577.610690633869,577.829455909944,575.095106913289,576.529057480981,576.479912923016,577.654792692083,577.754721491752,577.707034524808,577.925928355859,578.070826203862,577.815530799476,578.138349874093,578.228943672204,577.903593258011,578.646025878004,578.663060086723,578.686477622685,578.680546850517,579.108675144334,579.210016395886,579.277513198213,579.495131823652,579.650102921527,579.768638544725,579.862232019056,579.980482812169,580.139913802165,580.171372795092,580.270714781402,580.349324767727,580.384024259968,580.451528684301,580.511576928346,580.502276695539,580.508624820316,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926,580.510227816926
"1988",NA,582.647058823529,589.236111111111,591.408256880734,592.548589341693,592.374319066148,592.236153846154,592.112891478514,590.910433979686,591.211672473868,590.731495819139,591.072552447552,588.824257425743,585.119701593761,585.048856548857,583.840528451056,583.6837808418,583.815100965759,583.947107064931,583.350615466952,582.259068837475,581.909899050776,581.465182621709,581.439685276046,581.519127278795,581.418596222768,581.204057716253,580.524413587256,580.472530149836,580.239896988906,580.394028529779,580.199321833997,580.268667263391,580.154906412157,580.051919651915,580.090980427325,580.152776851049,580.322025305295,580.39035452912,580.477272727273,580.498362930679,580.527822798487,580.560425852242,580.584034783354,580.645091095277,580.659225842147,580.704174613266,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.705610840567,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511,580.712139804511
