"","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254"
"1989",530.884210526316,530.884210526316,530.884210526316,530.802083333333,530.345177664975,534.473225404732,533.118548387097,531.335286458333,530.08614402917,530.554044380816,529.815221117587,529.32463672391,528.114994363021,528.768353670734,526.08327192336,523.672102504368,522.918604651163,521.737968366743,520.709418977289,518.810297946196,518.868626758788,519.220985049163,519.134485410174,518.428023549201,517.803310736245,517.999576247246,516.947530385312,516.93888915791,516.710995836144,515.863621879979,515.825746695806,515.68778780993,515.270916103025,515.216186546542,515.143802080446,515.034937676281,514.961669829222,514.840634088543,514.756151048353,514.715696391716,514.63439262914,514.572731907114,514.583741550347,514.592863533498,514.514945058785,514.511967736867,514.511860501649,514.511860501649,514.510198384311,514.502310092927,514.503911626853,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.501001550226,514.497639907338,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709,514.497039049709
"1990",NA,NA,NA,NA,NA,508.333333333333,504.227272727273,511.196636481242,511.617760617761,511.568441064639,510.476722532588,510.379373848987,509.428571428571,506.522865853659,506.195683453237,502.850212249848,503.232018561485,501.132656201908,500.568046660567,500.567025485325,500.343757047283,500.435248940678,500.021109082611,498.597896440129,497.978174516566,497.447631621059,497.229020850217,497.219431410433,497.08864115505,496.705363101377,496.714241311105,496.252046531667,496.11410664802,495.82256964615,495.499099943284,495.013682460916,494.88204111846,494.881305496703,494.788293307413,494.764176502462,494.718448198886,494.686826920831,494.752904743055,494.788424034175,494.823034878874,494.751290203668,494.749712100972,494.748170479127,494.751017217995,494.753725004018,494.772638764804,494.77585851884,494.78233424056,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373,494.781804480373
"1991",NA,445,475.333333333333,506.048780487805,507.214953271028,509.543661971831,509.69020501139,506.603160667252,506.590713671539,506.483319076133,506.0365398956,506.135135135135,506.225577264654,504.322947576657,503.917483044461,503.486494421609,504.773112636254,504.763039078312,505.593937843714,505.039987471288,504.236012968659,503.91317497787,503.904960533915,503.452206101857,502.864416943793,502.409976033553,501.365549010055,501.405485962863,501.332315142485,500.900374264837,500.50313463689,500.52189244784,500.640382990707,500.602901371613,500.605733808675,500.413453098484,500.145835132878,500.051792828685,500.030999435347,500.003741553582,500.012762783502,499.97407427665,499.98147237252,499.986605319757,499.988800391443,499.998424897483,499.994084285365,500.003355613888,500.067038654375,500.091669805736,500.089000591366,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443,500.10144966443
"1992",NA,NA,NA,527.333333333333,500.733333333333,512.744479495268,509.261829652997,508.953846153846,508.688140556369,507.607960199005,509.733950260266,506.424778761062,505.625139457047,504.271109673245,503.113890874434,502.634356813165,504.118252334969,504.332841691249,503.492648672372,503.453754300749,503.234022467667,503.09457910974,503.257601044917,502.683906537149,501.741971336648,501.061740451389,500.467592130231,500.021086742122,499.350911122572,498.87110013149,498.681163187997,498.759387506525,499.000498753117,499.113024481141,499.096739911856,499.226371741062,499.091459557162,499.018048268625,499.009886455556,498.906432748538,498.931175407943,498.896126760563,498.895425219941,498.841787122208,498.850124069479,498.86195882575,498.87218110579,498.890368050117,498.912960333787,498.924999276055,498.924999276055,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314,498.922976690314
"1993",NA,NA,NA,NA,NA,NA,531.345454545455,525.612244897959,525.69806763285,524.192771084337,521.37972972973,522.106723585913,522.731818181818,522.389606741573,521.460508995173,521.810952738185,522.917969947869,522.364980983237,521.988618665389,521.039271726474,519.148742888603,518.547102277054,518.068887408394,517.85031209516,517.619955098418,517.779521957697,517.764783854278,517.532423749653,517.211575345042,517.210934136892,517.03203519747,516.804740941416,516.506479661525,516.470617579567,516.257723817984,516.201011128985,516.201011128985,516.185296914451,516.192419539291,516.188842180728,516.187656815145,516.168998993474,516.118258128839,516.118258128839,516.108305220883,516.107072912319,516.107072912319,516.107072912319,516.107157739526,516.105945634425,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633,516.10277324633
"1994",NA,NA,NA,NA,NA,NA,NA,NA,503.236842105263,502.626984126984,502.679536679537,498.049645390071,496.167309175019,498.842568617297,498.221177634834,500.349060081091,502.652960526316,502.551275377408,501.727521429874,500.033579583613,500.091307449302,499.826465318659,501.766990291262,501.105452082628,500.600826879404,501.176048620106,500.192770551279,500.054808231243,499.758731884058,499.429822207313,499.255435477683,499.59338638693,499.215666415881,498.927537417191,498.803593704382,498.757692796341,498.878204008286,498.841783979071,498.831902237487,498.753546757781,498.703042996181,498.667280404576,498.656271435571,498.652492310697,498.660588034521,498.643518631049,498.592839159485,498.597453832563,498.606744556559,498.607041165967,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787,498.57990768787
"1995",NA,NA,495.0625,520.078947368421,516.220338983051,517.819277108434,512.67731629393,514.746145940391,514.746145940391,518.086412734508,517.707170224412,515.390371991247,511.997409699237,510.505354974053,511.22903085615,511.030375474617,510.741891891892,510.453333333333,510.967531264474,510.103658276905,510.720452054277,510.53404993537,510.752075702076,510.770626696958,510.221564492772,510.371870765281,510.582619834154,510.430863514491,510.414521344084,510.254196882888,510.365105101627,510.645897674419,510.573215386289,510.613382965523,510.677373243318,510.627235724299,510.584675532981,510.548320233476,510.519182048498,510.477382334189,510.477339169348,510.406076228458,510.345169468262,510.341150835284,510.341150835284,510.348500733906,510.348550526129,510.348550526129,510.348550526129,510.348550526129,510.344544444623,510.344544444623,510.344544444623,510.342170924486,510.341844861708,510.341844861708,510.335675580068,510.328603339386,510.328603339386,510.321977545415,510.313815525407,510.307721927193,510.304844995429,510.301893447485,510.301893447485,510.291332147493,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747,510.290077069747
"1996",NA,NA,527.921052631579,525.614035087719,528.007246376812,524.188235294118,524.805394990366,524.88188976378,521.575313807531,520.488579940417,519.551227773074,520.827495042961,519.374379792512,517.539971448965,517.047763918467,515.33554309026,516.106551952349,515.231859727663,515.493439627969,515.518496420048,514.379305845511,513.823246641193,513.414127096622,512.855388230268,512.948314606742,512.675815686631,512.607133648474,512.497442974267,512.267350586772,511.877091618519,511.881905319382,511.691297903875,511.70761737248,511.741040310383,511.937134408948,512.008262886926,511.932313720533,511.940730922174,511.721775712671,511.707004377736,511.731827541025,511.732959151855,511.726117031221,511.741628283331,511.746096908627,511.753526816233,511.747127864373,511.748402704547,511.747425877683,511.747425877683,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.746573218384,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341,511.749457364341
"1997",NA,NA,NA,512.772151898734,512.772151898734,511.273657289003,513.187010078387,513.187010078387,511.374902572097,512.893559322034,511.304036791007,510.240482472672,511.871540826785,512.138456652906,510.949089949881,510.026440508855,511.114544250717,512.469028123887,513.224439313984,513.145007451565,513.781876391982,513.578994845361,513.772399006996,513.971161417323,513.287226472158,512.760808926081,512.209258703481,511.864504881451,511.230542674521,510.701004728132,510.558577405858,510.309409649386,510.179431178412,509.976224509243,509.943602613884,509.7688813972,509.733802226466,509.594688485624,509.477330546974,509.401143423067,509.410561797753,509.42433354277,509.42433354277,509.416973011746,509.399023822318,509.411819971367,509.399955297273,509.370821075154,509.367616926503,509.359381957432,509.351744703578,509.351744703578,509.336312700107,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734,509.331036628734
"1998",NA,NA,NA,513.869565217391,512.085106382979,510.375,510.375,510.375,510.201612903226,509.558704453441,505.968421052632,504.753390875462,503.341242937853,507.239004149378,503.98916967509,502.609541745135,502.368548876746,501.75965880582,502.556583929323,500.631273472175,500.128366013072,498.364606402255,497.188321410747,497.931648054976,497.631240783653,497.040779807873,496.829785422343,497.737056696669,497.195908509732,497.857973312194,497.604659902292,497.93840445269,498.257235659185,498.176531492666,498.571517589078,498.601199569966,498.578786679482,498.56496696595,498.605229052798,498.676100628931,498.672355715248,498.643186745983,498.580597179374,498.580597179374,498.592170465808,498.58732688503,498.628084219761,498.652481104173,498.677255330782,498.677255330782,498.677255330782,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289,498.686652820289
"1999",NA,NA,560,525.5,525.5,525.5,525.5,525.5,525.5,513.911575562701,514.1744,521.434080717489,521.434080717489,516.698113207547,516.698113207547,513.023617153512,518.115100585689,514.37122718236,512.461482820976,511.525313124934,509.757711220384,509.738891013384,509.559264349761,509.046452559688,509.363746840366,509.058480301834,508.672342621259,508.747417467312,508.87387725829,508.665391473497,508.567039018743,509.155560655173,509.13985207683,509.023539429231,509.093634773247,509.552035128313,509.528798697889,509.523071679513,509.514259501966,509.526562091503,509.47530976914,509.47530976914,509.496606070063,509.496606070063,509.383406385352,509.266244998064,509.266244998064,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891,509.04102629891
"2000",NA,NA,NA,NA,NA,NA,NA,515.134615384615,515.350318471338,515.518072289157,512.06103286385,507.487341772152,509.885860306644,511.051497005988,512.931363203051,513.000751879699,513.196114146934,511.689750692521,510.566512583462,508.346558704453,508.663914688682,508.428430079156,508.999404761905,508.324229313142,507.46748932131,507.083400068642,506.858408035425,507.456096835003,507.376979116076,508.177230988678,508.140663734506,507.798754083416,507.748020212686,508.021695668271,508.096508349599,508.266991319077,508.270333075136,508.420602350977,508.415147945395,508.415147945395,508.409213716661,508.407217565976,508.399293775531,508.395860732332,508.395860732332,508.375596266851,508.342863061943,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347,508.350665471347
"2001",NA,NA,NA,NA,499.733333333333,501.833333333333,506.241935483871,506.662921348315,517.7,517.703910614525,518.106796116505,517.076576576577,516.16501650165,514.177111716621,514.860465116279,515.756916996047,516.283993115318,516.369631901841,516.119946091644,516.011890606421,516.101075268817,515.86358974359,515.991631799163,515.345516201959,515.08650843223,514.093016912166,514.538770685579,514.800295857988,514.732963875205,513.86813393529,513.606478167502,513.108562423393,512.734477536598,512.58716968589,512.596685998343,512.594303692664,512.587816586658,512.554601024285,512.581587196832,512.505188601548,512.506172839506,512.499259746669,512.499425947187,512.502536409753,512.505478331971,512.505478331971,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871,512.494850416871
